well,species,season,alive,n_genotypes,s,MIC,mutations,n_species,u,rep,gens,mutant_function
0,0,17,True,12,1.514194868625403,1.8437432077054972,6.155000000000001,3,0.001,0,20,null
0,1,17,True,12,1.2226281256621234,0.8769572478081101,2.6590000000000003,3,0.001,0,20,null
0,2,17,True,7,1.6666550140162102,2.412897017861298,4.99,3,0.001,0,20,null
1,0,17,True,16,1.6801994658401431,1.8232050493046688,6.5680000000000005,3,0.001,0,20,null
1,1,17,True,7,1.3476174740787177,2.2363153509110067,4.122,3,0.001,0,20,null
1,2,17,True,10,1.62734586952815,2.4194055096783043,5.108000000000001,3,0.001,0,20,null
2,0,17,True,9,1.715902627955009,2.6981041097808474,6.997999999999999,3,0.001,0,20,null
2,1,17,True,16,1.385098111538121,2.363151110324596,4.561,3,0.001,0,20,null
2,2,17,True,11,1.7190481466906027,2.5969181084156583,6.447000000000002,3,0.001,0,20,null
3,0,17,True,9,1.4967075564909427,3.4344183502362298,7.287,3,0.001,0,20,null
3,1,17,True,11,1.3106232493200074,3.4815520222383065,5.378000000000002,3,0.001,0,20,null
3,2,17,True,9,1.7595358874146847,3.30044273670226,7.908,3,0.001,0,20,null
4,0,17,False,0,,,,3,0.001,0,20,null
4,1,17,False,0,,,,3,0.001,0,20,null
4,2,17,False,0,,,,3,0.001,0,20,null
5,0,17,False,0,,,,3,0.001,0,20,null
5,1,17,False,0,,,,3,0.001,0,20,null
5,2,17,False,0,,,,3,0.001,0,20,null
6,0,17,False,0,,,,3,0.001,0,20,null
6,1,17,False,0,,,,3,0.001,0,20,null
6,2,17,False,0,,,,3,0.001,0,20,null
7,0,17,False,0,,,,3,0.001,0,20,null
7,1,17,False,0,,,,3,0.001,0,20,null
7,2,17,False,0,,,,3,0.001,0,20,null
8,0,17,False,0,,,,3,0.001,0,20,null
8,1,17,False,0,,,,3,0.001,0,20,null
8,2,17,False,0,,,,3,0.001,0,20,null
9,0,17,False,0,,,,3,0.001,0,20,null
9,1,17,False,0,,,,3,0.001,0,20,null
9,2,17,False,0,,,,3,0.001,0,20,null
10,0,17,False,0,,,,3,0.001,0,20,null
10,1,17,False,0,,,,3,0.001,0,20,null
10,2,17,False,0,,,,3,0.001,0,20,null
11,0,17,False,0,,,,3,0.001,0,20,null
11,1,17,False,0,,,,3,0.001,0,20,null
11,2,17,False,0,,,,3,0.001,0,20,null
12,0,17,False,0,,,,3,0.001,0,20,null
12,1,17,False,0,,,,3,0.001,0,20,null
12,2,17,False,0,,,,3,0.001,0,20,null
13,0,17,False,0,,,,3,0.001,0,20,null
13,1,17,False,0,,,,3,0.001,0,20,null
13,2,17,False,0,,,,3,0.001,0,20,null
14,0,17,False,0,,,,3,0.001,0,20,null
14,1,17,False,0,,,,3,0.001,0,20,null
14,2,17,False,0,,,,3,0.001,0,20,null
0,0,18,True,11,1.594119495881678,1.8322341073563293,6.395999999999998,3,0.001,0,20,null
0,1,18,True,10,1.2391667295946924,0.8887869883017786,2.719,3,0.001,0,20,null
0,2,18,True,4,1.6746491320995447,2.3837122184028874,5.003999999999999,3,0.001,0,20,null
1,0,18,True,12,1.7680076146951056,1.8263231255607617,6.979,3,0.001,0,20,null
1,1,18,True,6,1.5050486444601687,2.2099382330034714,4.744000000000001,3,0.001,0,20,null
1,2,18,True,11,1.6417339275364595,2.398462342768599,5.232999999999999,3,0.001,0,20,null
2,0,18,True,7,1.7353781459271054,2.7024643693630153,7.0600000000000005,3,0.001,0,20,null
2,1,18,True,13,1.5168095945537625,2.3374873813695403,4.981999999999999,3,0.001,0,20,null
2,2,18,True,19,1.7505657804465244,2.676170549304314,6.856999999999999,3,0.001,0,20,null
3,0,18,True,6,1.5243232276286405,3.4166393811195186,7.598999999999999,3,0.001,0,20,null
3,1,18,True,12,1.3342430980536886,3.3664267636771874,5.3679999999999986,3,0.001,0,20,null
3,2,18,True,11,1.8318294594155293,3.5794858464705137,8.464999999999998,3,0.001,0,20,null
4,0,18,False,0,,,,3,0.001,0,20,null
4,1,18,False,0,,,,3,0.001,0,20,null
4,2,18,False,0,,,,3,0.001,0,20,null
5,0,18,False,0,,,,3,0.001,0,20,null
5,1,18,False,0,,,,3,0.001,0,20,null
5,2,18,False,0,,,,3,0.001,0,20,null
6,0,18,False,0,,,,3,0.001,0,20,null
6,1,18,False,0,,,,3,0.001,0,20,null
6,2,18,False,0,,,,3,0.001,0,20,null
7,0,18,False,0,,,,3,0.001,0,20,null
7,1,18,False,0,,,,3,0.001,0,20,null
7,2,18,False,0,,,,3,0.001,0,20,null
8,0,18,False,0,,,,3,0.001,0,20,null
8,1,18,False,0,,,,3,0.001,0,20,null
8,2,18,False,0,,,,3,0.001,0,20,null
9,0,18,False,0,,,,3,0.001,0,20,null
9,1,18,False,0,,,,3,0.001,0,20,null
9,2,18,False,0,,,,3,0.001,0,20,null
10,0,18,False,0,,,,3,0.001,0,20,null
10,1,18,False,0,,,,3,0.001,0,20,null
10,2,18,False,0,,,,3,0.001,0,20,null
11,0,18,False,0,,,,3,0.001,0,20,null
11,1,18,False,0,,,,3,0.001,0,20,null
11,2,18,False,0,,,,3,0.001,0,20,null
12,0,18,False,0,,,,3,0.001,0,20,null
12,1,18,False,0,,,,3,0.001,0,20,null
12,2,18,False,0,,,,3,0.001,0,20,null
13,0,18,False,0,,,,3,0.001,0,20,null
13,1,18,False,0,,,,3,0.001,0,20,null
13,2,18,False,0,,,,3,0.001,0,20,null
14,0,18,False,0,,,,3,0.001,0,20,null
14,1,18,False,0,,,,3,0.001,0,20,null
14,2,18,False,0,,,,3,0.001,0,20,null
0,0,19,True,9,1.7436303369705926,1.824737742603146,6.929,3,0.001,0,20,null
0,1,19,True,12,1.2432875996156807,0.8839011022282651,2.8440000000000003,3,0.001,0,20,null
0,2,19,True,9,1.67470687851809,2.3869293094628037,5.030999999999999,3,0.001,0,20,null
1,0,19,True,10,1.7768373118627083,1.8173854387899095,7.067000000000001,3,0.001,0,20,null
1,1,19,True,6,1.5670786695722934,2.2238417146340343,5.013000000000001,3,0.001,0,20,null
1,2,19,True,8,1.6821030804566228,2.409110305365848,5.407,3,0.001,0,20,null
2,0,19,True,9,1.8406594067944837,2.6460652806594083,7.555999999999999,3,0.001,0,20,null
2,1,19,True,11,1.563015800768825,2.235490361265849,5.038999999999999,3,0.001,0,20,null
2,2,19,True,16,1.8126947808297216,2.836395428752622,7.145,3,0.001,0,20,null
3,0,19,True,7,1.5505050402836087,3.406771617846223,7.894000000000002,3,0.001,0,20,null
3,1,19,True,9,1.3508205805944387,3.332113585180676,5.449,3,0.001,0,20,null
3,2,19,True,12,1.8809004239014264,3.793322277244313,8.741999999999999,3,0.001,0,20,null
4,0,19,False,0,,,,3,0.001,0,20,null
4,1,19,False,0,,,,3,0.001,0,20,null
4,2,19,False,0,,,,3,0.001,0,20,null
5,0,19,False,0,,,,3,0.001,0,20,null
5,1,19,False,0,,,,3,0.001,0,20,null
5,2,19,False,0,,,,3,0.001,0,20,null
6,0,19,False,0,,,,3,0.001,0,20,null
6,1,19,False,0,,,,3,0.001,0,20,null
6,2,19,False,0,,,,3,0.001,0,20,null
7,0,19,False,0,,,,3,0.001,0,20,null
7,1,19,False,0,,,,3,0.001,0,20,null
7,2,19,False,0,,,,3,0.001,0,20,null
8,0,19,False,0,,,,3,0.001,0,20,null
8,1,19,False,0,,,,3,0.001,0,20,null
8,2,19,False,0,,,,3,0.001,0,20,null
9,0,19,False,0,,,,3,0.001,0,20,null
9,1,19,False,0,,,,3,0.001,0,20,null
9,2,19,False,0,,,,3,0.001,0,20,null
10,0,19,False,0,,,,3,0.001,0,20,null
10,1,19,False,0,,,,3,0.001,0,20,null
10,2,19,False,0,,,,3,0.001,0,20,null
11,0,19,False,0,,,,3,0.001,0,20,null
11,1,19,False,0,,,,3,0.001,0,20,null
11,2,19,False,0,,,,3,0.001,0,20,null
12,0,19,False,0,,,,3,0.001,0,20,null
12,1,19,False,0,,,,3,0.001,0,20,null
12,2,19,False,0,,,,3,0.001,0,20,null
13,0,19,False,0,,,,3,0.001,0,20,null
13,1,19,False,0,,,,3,0.001,0,20,null
13,2,19,False,0,,,,3,0.001,0,20,null
14,0,19,False,0,,,,3,0.001,0,20,null
14,1,19,False,0,,,,3,0.001,0,20,null
14,2,19,False,0,,,,3,0.001,0,20,null
0,0,0,True,5,1.0014376861566852,0.016222682015803288,0.025,1,0.001,1,20,null
1,0,0,False,0,,,,1,0.001,1,20,null
2,0,0,False,0,,,,1,0.001,1,20,null
3,0,0,False,0,,,,1,0.001,1,20,null
4,0,0,False,0,,,,1,0.001,1,20,null
5,0,0,False,0,,,,1,0.001,1,20,null
6,0,0,False,0,,,,1,0.001,1,20,null
7,0,0,False,0,,,,1,0.001,1,20,null
8,0,0,False,0,,,,1,0.001,1,20,null
9,0,0,False,0,,,,1,0.001,1,20,null
10,0,0,False,0,,,,1,0.001,1,20,null
11,0,0,False,0,,,,1,0.001,1,20,null
12,0,0,False,0,,,,1,0.001,1,20,null
13,0,0,False,0,,,,1,0.001,1,20,null
14,0,0,False,0,,,,1,0.001,1,20,null
0,0,1,True,6,1.0045586959063049,0.04507390409889392,0.069,1,0.001,1,20,null
1,0,1,False,0,,,,1,0.001,1,20,null
2,0,1,False,0,,,,1,0.001,1,20,null
3,0,1,False,0,,,,1,0.001,1,20,null
4,0,1,False,0,,,,1,0.001,1,20,null
5,0,1,False,0,,,,1,0.001,1,20,null
6,0,1,False,0,,,,1,0.001,1,20,null
7,0,1,False,0,,,,1,0.001,1,20,null
8,0,1,False,0,,,,1,0.001,1,20,null
9,0,1,False,0,,,,1,0.001,1,20,null
10,0,1,False,0,,,,1,0.001,1,20,null
11,0,1,False,0,,,,1,0.001,1,20,null
12,0,1,False,0,,,,1,0.001,1,20,null
13,0,1,False,0,,,,1,0.001,1,20,null
14,0,1,False,0,,,,1,0.001,1,20,null
0,0,2,True,9,1.0203126718236197,0.18156307160912694,0.29300000000000004,1,0.001,1,20,null
1,0,2,False,0,,,,1,0.001,1,20,null
2,0,2,False,0,,,,1,0.001,1,20,null
3,0,2,False,0,,,,1,0.001,1,20,null
4,0,2,False,0,,,,1,0.001,1,20,null
5,0,2,False,0,,,,1,0.001,1,20,null
6,0,2,False,0,,,,1,0.001,1,20,null
7,0,2,False,0,,,,1,0.001,1,20,null
8,0,2,False,0,,,,1,0.001,1,20,null
9,0,2,False,0,,,,1,0.001,1,20,null
10,0,2,False,0,,,,1,0.001,1,20,null
11,0,2,False,0,,,,1,0.001,1,20,null
12,0,2,False,0,,,,1,0.001,1,20,null
13,0,2,False,0,,,,1,0.001,1,20,null
14,0,2,False,0,,,,1,0.001,1,20,null
0,0,3,True,13,1.0432053122183331,0.40981212562174724,0.6400000000000001,1,0.001,1,20,null
1,0,3,True,5,1.0716476767417726,1.7392435134833242,2.0169999999999995,1,0.001,1,20,null
2,0,3,False,0,,,,1,0.001,1,20,null
3,0,3,False,0,,,,1,0.001,1,20,null
4,0,3,False,0,,,,1,0.001,1,20,null
5,0,3,False,0,,,,1,0.001,1,20,null
6,0,3,False,0,,,,1,0.001,1,20,null
7,0,3,False,0,,,,1,0.001,1,20,null
8,0,3,False,0,,,,1,0.001,1,20,null
9,0,3,False,0,,,,1,0.001,1,20,null
10,0,3,False,0,,,,1,0.001,1,20,null
11,0,3,False,0,,,,1,0.001,1,20,null
12,0,3,False,0,,,,1,0.001,1,20,null
13,0,3,False,0,,,,1,0.001,1,20,null
14,0,3,False,0,,,,1,0.001,1,20,null
0,0,4,True,15,1.0598300807045116,0.5668987995511129,0.8640000000000001,1,0.001,1,20,null
1,0,4,True,8,1.0734572759641892,1.713473564718205,2.0069999999999997,1,0.001,1,20,null
2,0,4,True,3,1.0718223519185575,2.0573669891443243,3.002,1,0.001,1,20,null
3,0,4,False,0,,,,1,0.001,1,20,null
4,0,4,False,0,,,,1,0.001,1,20,null
5,0,4,False,0,,,,1,0.001,1,20,null
6,0,4,False,0,,,,1,0.001,1,20,null
7,0,4,False,0,,,,1,0.001,1,20,null
8,0,4,False,0,,,,1,0.001,1,20,null
9,0,4,False,0,,,,1,0.001,1,20,null
10,0,4,False,0,,,,1,0.001,1,20,null
11,0,4,False,0,,,,1,0.001,1,20,null
12,0,4,False,0,,,,1,0.001,1,20,null
13,0,4,False,0,,,,1,0.001,1,20,null
14,0,4,False,0,,,,1,0.001,1,20,null
0,0,5,True,13,1.0707216286263879,0.6666169928731854,1.01,1,0.001,1,20,null
1,0,5,True,11,1.0736555377978485,1.7027648499934458,1.9699999999999998,1,0.001,1,20,null
2,0,5,True,11,1.0773343605212702,2.0764947626907118,3.083,1,0.001,1,20,null
3,0,5,True,10,1.0097046930427005,3.1180947630014813,4.041,1,0.001,1,20,null
4,0,5,False,0,,,,1,0.001,1,20,null
5,0,5,False,0,,,,1,0.001,1,20,null
6,0,5,False,0,,,,1,0.001,1,20,null
7,0,5,False,0,,,,1,0.001,1,20,null
8,0,5,False,0,,,,1,0.001,1,20,null
9,0,5,False,0,,,,1,0.001,1,20,null
10,0,5,False,0,,,,1,0.001,1,20,null
11,0,5,False,0,,,,1,0.001,1,20,null
12,0,5,False,0,,,,1,0.001,1,20,null
13,0,5,False,0,,,,1,0.001,1,20,null
14,0,5,False,0,,,,1,0.001,1,20,null
0,0,6,True,17,1.0809822443407038,0.7717990552970192,1.104,1,0.001,1,20,null
1,0,6,True,13,1.0830090868116429,1.6734465322888934,1.9579999999999997,1,0.001,1,20,null
2,0,6,True,8,1.1071345747856463,2.069681464584123,3.3089999999999997,1,0.001,1,20,null
3,0,6,True,8,1.0090665425427738,3.118992123992093,4.082,1,0.001,1,20,null
4,0,6,True,6,1.0019860805461667,4.086128121612301,5.008000000000001,1,0.001,1,20,null
5,0,6,False,0,,,,1,0.001,1,20,null
6,0,6,False,0,,,,1,0.001,1,20,null
7,0,6,False,0,,,,1,0.001,1,20,null
8,0,6,False,0,,,,1,0.001,1,20,null
9,0,6,False,0,,,,1,0.001,1,20,null
10,0,6,False,0,,,,1,0.001,1,20,null
11,0,6,False,0,,,,1,0.001,1,20,null
12,0,6,False,0,,,,1,0.001,1,20,null
13,0,6,False,0,,,,1,0.001,1,20,null
14,0,6,False,0,,,,1,0.001,1,20,null
0,0,7,True,10,1.1148247836273297,0.9967132238489802,1.384,1,0.001,1,20,null
1,0,7,True,12,1.1016536326069446,1.6654423229468192,1.9999999999999998,1,0.001,1,20,null
2,0,7,True,10,1.1818580127773792,2.066150951351781,3.791,1,0.001,1,20,null
3,0,7,True,5,1.0121494960471717,3.1361190953463143,4.046,1,0.001,1,20,null
4,0,7,True,5,1.0051189648152876,4.078445559759771,5.03,1,0.001,1,20,null
5,0,7,False,0,,,,1,0.001,1,20,null
6,0,7,False,0,,,,1,0.001,1,20,null
7,0,7,False,0,,,,1,0.001,1,20,null
8,0,7,False,0,,,,1,0.001,1,20,null
9,0,7,False,0,,,,1,0.001,1,20,null
10,0,7,False,0,,,,1,0.001,1,20,null
11,0,7,False,0,,,,1,0.001,1,20,null
12,0,7,False,0,,,,1,0.001,1,20,null
13,0,7,False,0,,,,1,0.001,1,20,null
14,0,7,False,0,,,,1,0.001,1,20,null
0,0,8,True,10,1.1724331130466659,1.3910993772903353,1.8939999999999997,1,0.001,1,20,null
1,0,8,True,12,1.1587256144928735,1.5537202856395786,2.065,1,0.001,1,20,null
2,0,8,True,5,1.2095484586631822,2.0563135195148456,3.9800000000000004,1,0.001,1,20,null
3,0,8,True,10,1.1349804153804564,3.210582991399277,4.4719999999999995,1,0.001,1,20,null
4,0,8,True,8,1.0170870659301086,4.0851417052820045,5.028,1,0.001,1,20,null
5,0,8,False,0,,,,1,0.001,1,20,null
6,0,8,False,0,,,,1,0.001,1,20,null
7,0,8,False,0,,,,1,0.001,1,20,null
8,0,8,False,0,,,,1,0.001,1,20,null
9,0,8,False,0,,,,1,0.001,1,20,null
10,0,8,False,0,,,,1,0.001,1,20,null
11,0,8,False,0,,,,1,0.001,1,20,null
12,0,8,False,0,,,,1,0.001,1,20,null
13,0,8,False,0,,,,1,0.001,1,20,null
14,0,8,False,0,,,,1,0.001,1,20,null
0,0,9,True,8,1.1832628450314495,1.4668147531880957,1.9809999999999994,1,0.001,1,20,null
1,0,9,True,16,1.1865963583261796,1.5567760537804047,2.2419999999999995,1,0.001,1,20,null
2,0,9,True,7,1.2163325346844427,2.0606373413262618,4.042999999999999,1,0.001,1,20,null
3,0,9,True,8,1.3554033356649022,3.101108746524549,5.007,1,0.001,1,20,null
4,0,9,True,13,1.0580538611864665,4.135090450537013,5.123,1,0.001,1,20,null
5,0,9,True,4,0.9815195131077,5.0261293001508385,6.040999999999999,1,0.001,1,20,null
6,0,9,False,0,,,,1,0.001,1,20,null
7,0,9,False,0,,,,1,0.001,1,20,null
8,0,9,False,0,,,,1,0.001,1,20,null
9,0,9,False,0,,,,1,0.001,1,20,null
10,0,9,False,0,,,,1,0.001,1,20,null
11,0,9,False,0,,,,1,0.001,1,20,null
12,0,9,False,0,,,,1,0.001,1,20,null
13,0,9,False,0,,,,1,0.001,1,20,null
14,0,9,False,0,,,,1,0.001,1,20,null
0,0,10,True,6,1.1866881797825228,1.4967780718408654,2.0229999999999997,1,0.001,1,20,null
1,0,10,True,7,1.2032916487385612,1.5614583394085084,2.34,1,0.001,1,20,null
2,0,10,True,8,1.2177462844523577,2.0862338866939374,4.114,1,0.001,1,20,null
3,0,10,True,7,1.3609426358599888,3.0963817957383224,5.0089999999999995,1,0.001,1,20,null
4,0,10,True,11,1.1057640688511972,4.229088008100961,5.234999999999999,1,0.001,1,20,null
5,0,10,True,11,0.9819157432524149,5.056626897077993,6.056999999999998,1,0.001,1,20,null
6,0,10,False,0,,,,1,0.001,1,20,null
7,0,10,False,0,,,,1,0.001,1,20,null
8,0,10,False,0,,,,1,0.001,1,20,null
9,0,10,False,0,,,,1,0.001,1,20,null
10,0,10,False,0,,,,1,0.001,1,20,null
11,0,10,False,0,,,,1,0.001,1,20,null
12,0,10,False,0,,,,1,0.001,1,20,null
13,0,10,False,0,,,,1,0.001,1,20,null
14,0,10,False,0,,,,1,0.001,1,20,null
0,0,11,True,14,1.1997134723279885,1.5023257209549221,2.0970000000000004,1,0.001,1,20,null
1,0,11,True,10,1.2488016927953605,1.517247644559412,2.644,1,0.001,1,20,null
2,0,11,True,12,1.2228683617785443,2.1000454012895413,4.101,1,0.001,1,20,null
3,0,11,True,4,1.3627075328816642,3.098017019150384,5.008,1,0.001,1,20,null
4,0,11,True,13,1.1234576021219018,4.281859065431955,5.39,1,0.001,1,20,null
5,0,11,True,7,1.000691449140498,5.081711428134938,6.081999999999999,1,0.001,1,20,null
6,0,11,True,9,1.0062832062577207,6.065696545668285,7.139,1,0.001,1,20,null
7,0,11,False,0,,,,1,0.001,1,20,null
8,0,11,False,0,,,,1,0.001,1,20,null
9,0,11,False,0,,,,1,0.001,1,20,null
10,0,11,False,0,,,,1,0.001,1,20,null
11,0,11,False,0,,,,1,0.001,1,20,null
12,0,11,False,0,,,,1,0.001,1,20,null
13,0,11,False,0,,,,1,0.001,1,20,null
14,0,11,False,0,,,,1,0.001,1,20,null
0,0,12,True,8,1.346019591237077,1.5130320596475786,2.779,1,0.001,1,20,null
1,0,12,True,13,1.3785925808209651,1.505818185301017,3.339,1,0.001,1,20,null
2,0,12,True,12,1.2537955342375706,2.2614235728879493,4.321999999999999,1,0.001,1,20,null
3,0,12,True,6,1.365480433760735,3.120871616741958,5.0489999999999995,1,0.001,1,20,null
4,0,12,True,12,1.237952968257101,4.197969766137383,5.6640000000000015,1,0.001,1,20,null
5,0,12,True,11,1.0493936143829619,5.076694778730436,6.103999999999998,1,0.001,1,20,null
6,0,12,True,10,1.1812344625503266,6.064188428085436,7.922000000000001,1,0.001,1,20,null
7,0,12,True,5,0.9635485224021587,7.118883829400144,8.004000000000001,1,0.001,1,20,null
8,0,12,False,0,,,,1,0.001,1,20,null
9,0,12,False,0,,,,1,0.001,1,20,null
10,0,12,False,0,,,,1,0.001,1,20,null
11,0,12,False,0,,,,1,0.001,1,20,null
12,0,12,False,0,,,,1,0.001,1,20,null
13,0,12,False,0,,,,1,0.001,1,20,null
14,0,12,False,0,,,,1,0.001,1,20,null
0,0,13,True,11,1.4009114855936118,1.5021976183929695,3.0209999999999995,1,0.001,1,20,null
1,0,13,True,10,1.446179898543937,1.4952775934675724,3.735,1,0.001,1,20,null
2,0,13,True,15,1.3460454294355342,2.602416982538693,4.916999999999999,1,0.001,1,20,null
3,0,13,True,7,1.4031823189314119,3.2335249778238246,5.183999999999999,1,0.001,1,20,null
4,0,13,True,10,1.4006575672636372,4.137159579872231,5.994999999999999,1,0.001,1,20,null
5,0,13,True,12,1.1102359500754773,5.05941068527496,6.125000000000002,1,0.001,1,20,null
6,0,13,True,9,1.2659382457745605,6.065749185362245,8.339,1,0.001,1,20,null
7,0,13,True,7,0.9655144217004132,7.128392614428231,8.024,1,0.001,1,20,null
8,0,13,False,0,,,,1,0.001,1,20,null
9,0,13,False,0,,,,1,0.001,1,20,null
10,0,13,False,0,,,,1,0.001,1,20,null
11,0,13,False,0,,,,1,0.001,1,20,null
12,0,13,False,0,,,,1,0.001,1,20,null
13,0,13,False,0,,,,1,0.001,1,20,null
14,0,13,False,0,,,,1,0.001,1,20,null
0,0,14,True,10,1.4061322806731775,1.4990519780615594,3.042,1,0.001,1,20,null
1,0,14,True,8,1.4680143394960936,1.4929133867567448,3.935,1,0.001,1,20,null
2,0,14,True,14,1.3764656604703063,2.7166962528074716,5.035999999999999,1,0.001,1,20,null
3,0,14,True,8,1.5791360454775598,3.761781349083883,5.841999999999999,1,0.001,1,20,null
4,0,14,True,13,1.4161878256208675,4.148420649841799,6.038,1,0.001,1,20,null
5,0,14,True,10,1.1435273651744062,5.063573967843371,6.291,1,0.001,1,20,null
6,0,14,True,9,1.3851128078530046,6.065516782028231,8.911999999999999,1,0.001,1,20,null
7,0,14,True,7,1.0045673940318764,7.2007473141464615,8.271,1,0.001,1,20,null
8,0,14,False,0,,,,1,0.001,1,20,null
9,0,14,False,0,,,,1,0.001,1,20,null
10,0,14,False,0,,,,1,0.001,1,20,null
11,0,14,False,0,,,,1,0.001,1,20,null
12,0,14,False,0,,,,1,0.001,1,20,null
13,0,14,False,0,,,,1,0.001,1,20,null
14,0,14,False,0,,,,1,0.001,1,20,null
0,0,15,True,10,1.4050911105377661,1.5098679151828454,3.06,1,0.001,1,20,null
1,0,15,True,10,1.476969939486105,1.4958681707164294,4.004,1,0.001,1,20,null
2,0,15,True,18,1.386782180229863,2.750785900048377,5.115,1,0.001,1,20,null
3,0,15,True,8,1.6350498324589933,3.929264894152992,6.096,1,0.001,1,20,null
4,0,15,True,14,1.4459104592712566,4.2279668373526285,6.188999999999999,1,0.001,1,20,null
5,0,15,True,12,1.4528001676872708,5.08117391715857,6.955000000000001,1,0.001,1,20,null
6,0,15,True,5,1.4075983350444403,6.07066585141209,9.011999999999999,1,0.001,1,20,null
7,0,15,True,6,1.104301110833178,7.342487408197409,8.885,1,0.001,1,20,null
8,0,15,False,0,,,,1,0.001,1,20,null
9,0,15,False,0,,,,1,0.001,1,20,null
10,0,15,False,0,,,,1,0.001,1,20,null
11,0,15,False,0,,,,1,0.001,1,20,null
12,0,15,False,0,,,,1,0.001,1,20,null
13,0,15,False,0,,,,1,0.001,1,20,null
14,0,15,False,0,,,,1,0.001,1,20,null
0,0,16,True,9,1.4069903013258114,1.537656015386624,3.0930000000000004,1,0.001,1,20,null
1,0,16,True,12,1.4919163408964873,1.5210837505322903,4.028,1,0.001,1,20,null
2,0,16,True,13,1.388197811937781,2.829184565055451,5.2269999999999985,1,0.001,1,20,null
3,0,16,True,8,1.6690000233089037,3.9980162158243515,6.408,1,0.001,1,20,null
4,0,16,True,13,1.5530531738642899,4.563250493736326,6.844000000000001,1,0.001,1,20,null
5,0,16,True,9,1.565271126512482,5.099317173964527,7.070000000000001,1,0.001,1,20,null
6,0,16,True,3,1.4427319516660795,6.185866307462091,9.194,1,0.001,1,20,null
7,0,16,True,6,1.1262237557766237,7.3345691760728196,9.029000000000002,1,0.001,1,20,null
8,0,16,False,0,,,,1,0.001,1,20,null
9,0,16,False,0,,,,1,0.001,1,20,null
10,0,16,False,0,,,,1,0.001,1,20,null
11,0,16,False,0,,,,1,0.001,1,20,null
12,0,16,False,0,,,,1,0.001,1,20,null
13,0,16,False,0,,,,1,0.001,1,20,null
14,0,16,False,0,,,,1,0.001,1,20,null
0,0,17,True,12,1.4115611315230627,1.6185531109174043,3.2049999999999996,1,0.001,1,20,null
1,0,17,True,14,1.5064660867083748,1.528754845150651,4.157999999999999,1,0.001,1,20,null
2,0,17,True,12,1.3914462564475252,2.829881600944165,5.244999999999999,1,0.001,1,20,null
3,0,17,True,9,1.7061633323113512,3.9568661422197144,6.636,1,0.001,1,20,null
4,0,17,True,18,1.6766000284459086,4.722213907161596,7.416000000000001,1,0.001,1,20,null
5,0,17,True,10,1.6298031199919443,5.106133632514341,7.681000000000001,1,0.001,1,20,null
6,0,17,True,7,1.5609632878693627,6.605058793674346,9.826999999999996,1,0.001,1,20,null
7,0,17,True,6,1.2000811917030285,7.663399105480621,9.472999999999999,1,0.001,1,20,null
8,0,17,True,6,1.313886752094698,8.138761253973344,10.110000000000001,1,0.001,1,20,null
9,0,17,False,0,,,,1,0.001,1,20,null
10,0,17,False,0,,,,1,0.001,1,20,null
11,0,17,False,0,,,,1,0.001,1,20,null
12,0,17,False,0,,,,1,0.001,1,20,null
13,0,17,False,0,,,,1,0.001,1,20,null
14,0,17,False,0,,,,1,0.001,1,20,null
0,0,18,True,9,1.429604374028269,1.7762340471868334,3.3930000000000002,1,0.001,1,20,null
1,0,18,True,19,1.5004733895702895,1.621609793255198,3.937999999999999,1,0.001,1,20,null
2,0,18,True,13,1.4099067463205293,2.6498874001448054,5.159999999999998,1,0.001,1,20,null
3,0,18,True,5,1.7344022411708928,3.9485142571593217,6.846000000000001,1,0.001,1,20,null
4,0,18,True,12,1.711746062156326,4.643168383380788,7.406999999999999,1,0.001,1,20,null
5,0,18,True,10,1.6769592866978003,5.17468734257167,8.086000000000002,1,0.001,1,20,null
6,0,18,True,8,1.5946836625348075,6.718936296925009,10.013999999999998,1,0.001,1,20,null
7,0,18,True,9,1.28791410824016,7.965973780754532,9.942999999999996,1,0.001,1,20,null
8,0,18,True,8,1.540253813544682,8.138802818625386,11.073,1,0.001,1,20,null
9,0,18,False,0,,,,1,0.001,1,20,null
10,0,18,False,0,,,,1,0.001,1,20,null
11,0,18,False,0,,,,1,0.001,1,20,null
12,0,18,False,0,,,,1,0.001,1,20,null
13,0,18,False,0,,,,1,0.001,1,20,null
14,0,18,False,0,,,,1,0.001,1,20,null
0,0,19,True,11,1.4488420070772847,1.9605153552993217,3.6259999999999994,1,0.001,1,20,null
1,0,19,True,14,1.5753611996829786,1.5588350497577135,4.056,1,0.001,1,20,null
2,0,19,True,14,1.46134917694449,2.3886476149071045,4.725999999999998,1,0.001,1,20,null
3,0,19,True,8,1.7468593702499118,3.9746738155654016,6.952,1,0.001,1,20,null
4,0,19,True,14,1.723319281840393,4.58963345673904,7.381,1,0.001,1,20,null
5,0,19,True,13,1.7520957235493986,5.279627838122779,8.312000000000001,1,0.001,1,20,null
6,0,19,True,8,1.654740022771157,6.530484573102853,9.743999999999998,1,0.001,1,20,null
7,0,19,True,9,1.3853381835634122,7.670923616803594,10.277999999999995,1,0.001,1,20,null
8,0,19,True,7,1.6914072906415587,8.141426758352344,11.873000000000001,1,0.001,1,20,null
9,0,19,False,0,,,,1,0.001,1,20,null
10,0,19,False,0,,,,1,0.001,1,20,null
11,0,19,False,0,,,,1,0.001,1,20,null
